text,rating,source,brand,date,doc_id
"CAN I GET A SHOUTOUT IN THE NEXT VIDEO PLSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS <a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a>",0,YouTube,Nike,2025-12-04,YT_1930
BRO LKS I&#39;M WATCHING YO STREAM WHY U TRYNNA NOT TO LAAAAAAAAAAAAAGH BRO,0,YouTube,Nike,2025-11-27,YT_1931
MY INSIDE THE BUSINESS IS KINDA HOMELESS,0,YouTube,Nike,2025-11-27,YT_1932
PLS SPEED I NEED THIS,0,YouTube,Nike,2025-11-27,YT_1933
POST SMTH PLSSSSSS,0,YouTube,Nike,2025-11-27,YT_1934
PLS BRO I LUV YOU,0,YouTube,Nike,2025-11-27,YT_1935
"ts is fire vro<a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a> so SIGMA SKIBIDI",0,YouTube,Nike,2025-11-27,YT_1936
do you have proof of this?,0,YouTube,Nike,2025-09-17,YT_1937
Why the fluck did all the comenta disappear?,0,YouTube,Nike,2026-03-20,YT_1938
Huh?!🤔 Nike = Old Fashion.,0,YouTube,Nike,2026-03-23,YT_1939
"Nike used to have only 2 competitors, Puma and Adidas. Now it has a new one every week. It’s the Marketing of One and it seems, by some miracle, to work.",0,YouTube,Nike,2026-03-10,YT_1940
"Go woke, go broke",1,YouTube,Nike,2026-02-23,YT_1941
went down hill since they started over pricing decades old shoe designs and making shoes limited stock no one can be bothered with that crap,1,YouTube,Nike,2026-02-21,YT_1942
I think Nike needs to make tennis shoe laces fitted that make easy artistic kids and senior citizen.,0,YouTube,Nike,2026-02-19,YT_1943
lol trash company,0,YouTube,Nike,2026-02-09,YT_1944
Go woke; go broke.,0,YouTube,Nike,2026-02-08,YT_1945
"All these shoes copy Nike , then try to say they are better 😂😂😂😂 You can’t sell athletic shoes that athletes don’t actually wear 😂😂😂😂😂 y’all always embarrass yourselves when you discuss sports 😂😂😂😂😂",0,YouTube,Nike,2026-02-08,YT_1946
"Nike has lost $176 Billion in market cap since November 2021. Let that sink in. What are they missing❓<br>Answer is, &quot;FUN&quot;, &quot;Passion&quot; and Consumer&#39;s &quot;Mindshare.&quot; Hope Elliot Hill is listening.‼",0,YouTube,Nike,2026-01-31,YT_1947
They should bring factory back to the USA like new balance.,0,YouTube,Nike,2026-01-30,YT_1948
"The problem is that they focus on athletes rather than everyday people. How about nurses, electricians, plumbers, carpenters, welders, etc. Build products with comfort and durability in mind as well. They&#39;re too dependent on the idolization of athletes. At the end of the day people working in the trades are the ones that make life possible.",0,YouTube,Nike,2026-01-30,YT_1949
Talk to Federer and maybe understand how to treat EVERYONE with respect.. its not complicated.,0,YouTube,Nike,2026-01-26,YT_1950
Just make the jordan 1s more comfortable with higher quality materials,0,YouTube,Nike,2026-01-18,YT_1951
"Honestly they should make some sick cheap 40-70$ shades with cool checks on the sides , compete with ray ban",0,YouTube,Nike,2026-01-18,YT_1952
"nike at one point was selling 700 million sneakers a year, they have oversaturated the market. people dont want to be wearing stuff others are",0,YouTube,Nike,2026-01-15,YT_1953
"Buy the stock, way to cheap! Thank me later.",1,YouTube,Nike,2026-01-14,YT_1954
The shoes are ugly as hell.  The only Nike shoes I want to buy were all designed in the 90&#39;s........and stop being woke,1,YouTube,Nike,2026-01-13,YT_1955
Boo hoo. Cry my a river. Nike is worth billions. We. Don&#39;t. Care.,0,YouTube,Nike,2026-01-12,YT_1956
This is literally just Nike payimg for media coverage,0,YouTube,Nike,2026-01-12,YT_1957
Outlet shoes. that&#39;s it.,1,YouTube,Nike,2026-01-12,YT_1958
Nike&#39;s comeback strategy involves putting Harvey Weinstein on the video thumbnails..,0,YouTube,Nike,2026-01-11,YT_1959
I was a lifetime Nike supporter. Once I saw Nike selling women’s swimwear with men wearing them. I vowed never to buy another Nike product. And I never have. DEI = FAFO. Budweiser moment.,0,YouTube,Nike,2026-01-09,YT_1960
Only thing keeping them going is them rereleasing the popular shoes over and over and over again.,0,YouTube,Nike,2026-01-09,YT_1961
"Nike should create a sister brand focused on high-tech innovation, something like Adidas does with Terrex but competing with On.",0,YouTube,Nike,2026-01-08,YT_1962
He’s going to fail,0,YouTube,Nike,2026-01-08,YT_1963
Just do it by yourself,0,YouTube,Nike,2026-01-08,YT_1964
"They keep churning out, over priced, awful quality, uninspiring garbage. <br><br>I don’t think they’ll ever get back where they were at the peak.",0,YouTube,Nike,2026-01-07,YT_1965
I have many suggestions as a Nike employee ❤,0,YouTube,Nike,2026-01-06,YT_1966
"Only thing Hill needs to do is check this video&#39;s comment section, and he will have his answer, so many great insights!!! Someone said it&#39;s not moreof  a sports company but an athleisure company",0,YouTube,Nike,2026-01-04,YT_1967
Stop paying Le Bum James a billion dollars is a good start.,0,YouTube,Nike,2026-01-03,YT_1968
"ALl companies not just nike have to adapt to future economy with a BROKE AMerica. But I suggest Nike make better strategy of approaching customers and showing their offerings. <br><br>Nike is JUGGERNAUT .  Make everything . <br><br>Nike makes lots of shoes that are great quality at cheap price because manufacturing and research technology has caught up and paid off for Nike. <br><br>An Apple Touch to presentation of products to audience. <br><br>Slip on shoes, or shoes that are like mesh feeling cushion. Also with internet shopping finding way to show shoes or product up close and personal is suggestion . Hard to tell from online . <br><br>Nike makes really best shoes for very cheap price. Have to restructure to dwindling economy and people have less to spend. So i guess &#39;efficiency&#39; moving forward is important to NIke. <br><br>When people spend a lot of money , then being wasteful or extra projects not big deal.  Tighten belt.",0,YouTube,Nike,2026-01-01,YT_1969
アメリカ現地の方が高いと言うんだから間違いないでしょうね。<br>個人的にブラックフライデー価格がナイキ商品の価値だと思う。,0,YouTube,Nike,2025-12-30,YT_1970
I hear sweatshops help turn things around....,0,YouTube,Nike,2025-12-30,YT_1971
ON sneakers are eating Nike&#39;s lunch in China.,0,YouTube,Nike,2025-12-28,YT_1972
If you stop the woke crap and some may comback.,0,YouTube,Nike,2025-12-28,YT_1973
"<a href=""https://www.youtube.com/watch?v=GOIgnQ6q_4M&amp;t=520"">8:40</a> Q1 2026?",0,YouTube,Nike,2025-12-24,YT_1974
Fukin nike now stock is 57,0,YouTube,Nike,2025-12-22,YT_1975
And where is Nike Soccer? FYI: The next year is the World Cup… in your country. Think about it.,0,YouTube,Nike,2025-12-21,YT_1976
"I run and Hoka and Cloud shoes stink compared to Nike, so it can&#39;t be with running shoes",0,YouTube,Nike,2025-12-17,YT_1977
"Listen tell that guy that we have enough Nike in reserve so we can hold out until he loses his job, he’s just taken away free shipping on the app 4:99 is a deal breaker sorry and he’s raised the prices, you’ve been warned",0,YouTube,Nike,2025-12-17,YT_1978
"I have tried NewBalance, On running, Hoka and I came back to my Nike last week. It gives me the best running and walking ability.",0,YouTube,Nike,2025-12-14,YT_1979
Too expensive and build is cheap asian countries !,0,YouTube,Nike,2025-12-13,YT_1980
"Focus on youth sports. Not just basketball. Lacrosse, baseball, soccer.  And flag football is THE fastest growing sport in the US.  Focus on athletes. Leave the politics and sexual preference and religious and social issues to the news media and Facebook and social media nuts. Their new campaign ad should be just simply. ‘Play your best’",0,YouTube,Nike,2025-12-12,YT_1981
ON and HOKA are just better shoes.  They focused on the sneaker head market and got burnt.,0,YouTube,Nike,2025-12-12,YT_1982
PATHETIC....... the issue go woke get broke.... no single mention of the REAL problem,0,YouTube,Nike,2025-12-10,YT_1983
Which Nike shoes does he wear?,0,YouTube,Nike,2025-12-09,YT_1984
great stock around christmas time !,0,YouTube,Nike,2025-12-08,YT_1985
"They bought $billion of stock this year.<br><br>A company which believed in its future would be buying 4 times that amount.<br><br>Until it starts buying big, nobody should start buying anything.",0,YouTube,Nike,2025-12-07,YT_1986
A better strategy would be for Nike to make their shoes more comfortable. <br><br>Not to mention make their footbeds wider. Especially with their retro/old school style shoes. They&#39;re just too narrow for my feet. Is it really that hard to adopt footbeds similar to Crocs or Birkenstocks?,0,YouTube,Nike,2025-12-06,YT_1987
"Don’t tell us how, just do it",0,YouTube,Nike,2025-12-04,YT_1988
"The design of the current Dri-Fit range requires immediate reevaluation. The garments are consistently produced with excessive sleeve length and overall body length, making the fit significantly inferior to that of the Nike Club line, which remains appropriately sized. Additionally, current pricing appears disproportionately high given the decline in fit and functionality.<br><br>Nike should reinstate the Flex Pro Woven joggers, which offered an exemplary fit and material quality. The product line ought to accommodate both market segments: relaxed, oversized apparel for consumers who prefer a baggier fit, and properly tapered joggers for those who require a more streamlined and athletic silhouette.",0,YouTube,Nike,2025-12-03,YT_1989
"AS a lifelong Nike wearer, I can safely say a pair of Nike&#39;s USED to last an entire year of heavy use. <br>They never squeaked.<br><br>The last THREE pairs I bought barely held up 6 months.<br><br>They squeaked so BADLY, (on any surface mind you,) that I am EMBARRASSED walking in public places like stores!!<br><br>I am ONE pair away from switching brands forever.",0,YouTube,Nike,2025-12-01,YT_1990
"Nice1:  worthy insights and views.<br>Bravo,  keep up the good work 🆒️🥇👏🏁",0,YouTube,Nike,2025-11-28,YT_1991
"Nike has been too overpriced for decades, even with repetative designs",0,YouTube,Nike,2025-11-28,YT_1992
"Nope, dont need no ugly assed shoes stupid overpriced crap endorsed by overpaid athletes. buy wallmart or payless shoes before i buy nike.",0,YouTube,Nike,2025-11-28,YT_1993
PhD Gilberth Smith westminster,1,YouTube,Nike,2025-11-27,YT_1994
